FID,thermo_tecto_age,thickness_upper_crust,thickness_middle_crust,upper_mantle_density_anomaly,d_2_ridge,d_2_trench,d_2_trans_ridge,d_2_volcano,d_2_hotspot,heat_prod_provinces,thickness_crust,_lithk_cona,_depth_to_moho_?,d_2_young_rift,OBJECTID_1,lon,lat,_num_in_cell,_num_in_continent,GHF,upper_mantle_vel_structure,_lithology_HM_unmodified,rock_type,age,magnetic_anomaly,depth_to_moho,_depth_to_moho_pasyanos,lithos_asthenos_bdry,_airy_gravity_anomaly,bougeur_gravity_anomaly,topography,_continent
3753,1,11.001,10.0,-0.0134,2085.14,549.82,650.93,497.15,44.74930167,0.620000005,30.0,100.0,-29.99,333.78,2739,114.666687,-3.5,5,4522,81.6500015,6,1,3,0.84404999,73.0854034,-25.4601994,39946.30078,73679.79688,22.8645992,173.5310059,-0.704208,Asia
3754,1,9.997,10.0,-0.0196,1492.32,460.17,148.69,149.63,39.90613988,0.620000005,32.0,100.0,-31.97,410.51,2737,104.666687,-3.5,16,4522,104.487999,4,5,3,1.4423269,-9999.0,-27.2341003,35132.10156,65422.5,40.3721008,192.9210052,32.1442986,Asia
3755,1,10.002,10.0,-0.021600001,1649.56,432.47,147.35,153.44,39.75550276,0.620000005,31.0,100.0,-30.98,565.33,2650,104.666687,-4.5,1,4522,103.8030014,4,5,3,1.51440251,-9999.0,-26.7903004,31721.90039,133030.0,48.896801,194.7059937,72.1882019,Asia
3756,1,10.002,10.0,-0.020300001,1729.52,329.63,87.06,82.98,38.99358922,0.620000005,31.0,100.0,-30.98,620.0,2566,105.666687,-5.5,1,4522,99.3659973,4,10,1,1.46282744,-94.3685989,-24.5100994,39289.89844,146844.0,61.4589996,224.5220032,33.8937988,Asia
3757,1,11.001,10.0,-0.0017,1963.66,340.89,285.32,60.36,39.6042927,0.620000005,32.0,100.0,-31.71,385.24,2480,107.666687,-6.5,17,4522,80.2658005,4,10,1,1.69713998,62.9752998,-24.4501991,31923.80078,121732.0,40.9155006,187.0449982,88.0263977,Asia
3758,1,11.001,10.0,-0.0017,1963.66,340.89,285.32,60.36,39.6042927,0.620000005,32.0,100.0,-31.71,385.24,2479,106.666687,-6.5,2,4522,81.3899994,4,10,1,1.69713998,46.7448997,-17.7833004,34132.80078,154899.0,70.2696991,225.6239929,253.6119995,Asia
3759,1,10.996,10.0,-0.0079,2368.48,335.64,734.47,82.81,41.81506905,0.620000005,32.0,100.0,-31.74,50.4,2393,111.666687,-7.5,4,4522,77.2546005,6,10,3,1.47513998,263.7099915,-28.6200008,38491.5,65962.89844,-21.6973,127.3000031,185.2929993,Asia
3760,1,10.0,10.0,-0.0052,2422.65,352.9,843.95,41.32,42.57346591,0.620000005,32.0,100.0,-31.74,54.4,2394,112.666687,-7.5,1,4522,80.8009033,6,10,3,1.47513998,419.769989,-24.6555004,37841.30078,57366.0,-6.73385,142.8500061,115.1409988,Asia
3761,1,10.996,10.0,-0.0039,2283.41,329.35,625.33,24.97,41.0670184,0.620000005,32.0,100.0,-31.67,60.25,2391,109.666687,-7.5,1,4522,75.447197,4,10,1,1.69713998,53.1351013,-21.2647991,37745.10156,102782.0,75.4821014,230.9519958,86.3890991,Asia
3762,1,10.996,10.0,-0.0039,2283.41,329.35,625.33,24.97,41.0670184,0.620000005,32.0,100.0,-31.67,60.25,2392,110.666687,-7.5,3,4522,75.6852036,4,1,3,1.69713998,-26.4155998,-26.6683998,39751.39844,74129.0,36.8362999,175.4850006,545.9039917,Asia
3763,1,10.002,10.0,-0.045000002,1834.85,2103.53,4041.45,1681.99,27.9016132,1.00999999,33.65000153,180.0,-34.0,789.82,0,-119.333313,76.50012207,0,0,53.0899,2,5,3,2.03582,-53.4644012,-39.4289017,36381.80078,249242.0,-10.7966003,124.4199982,34.0,whatever
3764,1,10.002,11.0,-0.039900001,1834.71,2136.78,4048.38,1709.65,29.1290226,1.00999999,33.95000076,180.0,-34.0,739.07,0,-117.333313,76.50012207,0,0,54.7341,2,5,3,2.072952,-26.8204994,-38.1428986,41880.10156,245104.0,-3.8017399,130.0429993,96.0,whatever
3765,1,10.002,11.0,-0.042100001,1723.2,2237.16,4162.29,1742.84,30.5368633,1.00999999,38.13000107,170.0,-38.0,700.24,0,-116.333313,77.50012207,0,0,56.2,2,5,3,2.072952,-34.8216019,-33.5606003,41715.10156,216888.0,-8.5454397,131.5440063,16.0,whatever
3766,1,13.0,13.0,0.0052,1944.72,2134.8,3961.22,1738.62,31.1207333,1.98000002,36.86000061,190.0,-37.0,664.68,0,-113.333313,75.50012207,0,0,55.4641,2,5,3,2.2822025,-3.72018,-40.8067017,41494.89844,247533.0,11.3802996,126.0100021,420.0,whatever
3767,1,8.999,9.0,0.0025,1721.0,2321.36,4189.64,1795.74,33.5037308,1.98000002,35.90999985,180.0,-36.0,579.8,0,-111.333313,77.50012207,0,0,57.6164,2,5,3,2.1107023,-20.7049999,-24.4115009,28348.90039,208440.0,-23.1467991,117.6989975,-77.0,whatever
3768,1,8.999,9.0,0.0035,1720.31,2339.4,4196.64,1806.97,33.5037308,1.98000002,35.86000061,180.0,-36.0,555.74,0,-110.333313,77.50012207,0,0,57.6155,2,5,3,2.1107023,-49.1940002,-22.6914997,29076.30078,203420.0,-20.7418995,122.7350006,-161.0,whatever
3769,1,7.996,8.0,-0.0006,1826.22,2288.57,4098.85,1825.65,32.5345955,1.98000002,37.97000122,180.0,-38.0,534.15,0,-109.333313,76.50012207,0,0,56.7108,2,5,3,2.2872775,-44.0704994,-27.7817993,33490.5,196356.0,-34.7226982,97.450798,83.0,whatever
3770,1,11.998,12.5,0.0229,1926.19,2245.32,4003.5,1826.84,31.5990505,1.98000002,34.50999832,190.0,-34.0,532.73,0,-108.333313,75.50012207,0,0,55.4074,2,3,3,2.2485125,5.1208901,-41.3624001,41458.30078,115291.0,-20.2229004,103.2839966,86.0,whatever
3771,1,11.998,12.5,0.0153,1908.04,2292.23,4024.56,1863.72,31.8198051,1.98000002,38.0,190.0,-38.0,478.5,0,-106.333313,75.50012207,0,0,55.0208,2,3,3,2.1619749,-80.5865021,-40.6094017,36390.30078,136147.0,-28.5265999,95.2782974,111.0,whatever
3772,1,8.004,8.0,0.0174,1690.65,2434.9,4238.99,1865.87,33.9484901,1.00999999,33.90000153,180.0,-34.0,436.16,0,-105.333313,77.50012207,0,0,56.8009,2,5,3,2.13959,-79.4969025,-19.9608002,27992.5,193873.0,-15.6512003,123.0599976,32.0,whatever
3773,1,8.004,8.0,-0.0016,1784.5,2395.94,4148.17,1892.0,33.1436272,1.98000002,40.93000031,190.0,-41.0,404.86,0,-104.333313,76.50012207,0,0,55.722,2,5,3,2.13959,9.3803396,-33.1338005,38524.30078,122871.0,-12.2056999,119.0019989,8.0,whatever
3774,1,6.0,7.0,-0.0176,1577.75,2517.22,4350.08,1866.9,35.1069794,1.98000002,35.84000015,170.0,-36.0,448.5,0,-104.333313,78.50012207,0,0,57.021,2,3,3,2.13959,-63.9346008,-23.1033001,36856.0,206961.0,-8.0376101,131.5859985,65.0,whatever
3775,1,10.497,13.0,0.0051,1773.74,2418.37,4159.59,1905.73,33.3541603,1.98000002,40.93000031,190.0,-41.0,378.92,0,-104.333313,76.50012207,0,0,55.5481,2,3,3,2.13959,75.3496017,-34.9182014,37944.60156,112988.0,-11.2514,117.697998,73.0,whatever
3776,1,6.0,7.0,0.0003,1570.38,2535.54,4359.46,1878.02,35.3058052,1.98000002,35.99000168,180.0,-36.0,428.7,0,-103.333313,78.50012207,0,0,56.744,2,3,3,2.13959,-67.4539032,-22.0748005,31214.5,176224.0,-3.5701101,130.5330048,-41.0,whatever
3777,1,6.0,7.0,0.0142,1562.93,2554.12,4369.25,1889.28,35.5316772,1.98000002,36.0,180.0,-36.0,409.34,0,-102.333313,78.50012207,0,0,56.4538,2,3,3,2.13959,-49.1996002,-21.2346992,27070.59961,160490.0,-13.8740997,116.447998,99.0,whatever
3778,1,4.5,5.0,0.022700001,1552.99,2572.96,4379.46,1900.66,35.7840729,1.98000002,36.0,180.0,-36.0,390.48,0,-101.333313,78.50012207,0,0,56.1673,2,5,3,2.12767,-28.5869007,-20.5209999,27050.59961,153818.0,-33.9598007,94.1093979,118.0,whatever
3779,1,4.5,5.0,0.0252,1542.38,2592.05,4390.08,1912.16,36.0624466,1.98000002,38.0,180.0,-38.0,372.2,0,-100.333313,78.50012207,0,0,55.8434,2,5,3,2.12767,5.6958599,-19.9943008,26809.0,151633.0,-31.8859005,96.3691025,106.0,whatever
3780,1,13.005,12.99,0.023800001,1818.89,2491.9,4131.03,1993.63,33.8895264,1.98000002,38.0,190.0,-38.0,260.48,0,-98.33331299,75.50012207,0,0,57.2603,2,5,3,2.25526,-104.6589966,-40.4696007,35468.19922,204446.0,0.647469,121.1399994,133.0,whatever
3781,1,12.0,12.5,0.0098,1718.32,2534.46,4224.14,1974.55,34.8209724,1.98000002,37.34999847,190.0,-37.0,249.05,0,-98.33331299,76.50012207,0,0,55.4271,2,5,3,2.25526,32.8578987,-40.3110008,37089.10156,196121.0,11.1815004,134.2279968,174.0,whatever
3782,1,5.002,6.0,0.0135,1510.02,2650.67,4424.32,1947.34,37.0472679,1.98000002,37.99000168,180.0,-38.0,321.94,0,-97.33331299,78.50012207,0,0,54.8261,2,3,3,2.09953,12.3690996,-19.9540005,29799.0,134749.0,-2.3965099,125.6210022,104.0,whatever
3783,1,5.002,6.0,0.0104,1499.06,2670.64,4436.51,1959.26,37.4232559,1.98000002,37.95999908,180.0,-38.0,307.13,0,-96.33331299,78.50012207,0,0,54.4811,2,5,3,2.09953,-66.6850967,-20.5727997,31665.0,130378.0,6.3611598,133.0599976,63.0,whatever
3784,1,5.003,6.0,0.0105,1487.97,2690.8,4449.09,1968.29,37.8219528,1.98000002,37.88000107,180.0,-38.0,293.57,0,-96.33331299,78.50012207,0,0,54.1274,2,3,3,2.09953,-4.0796499,-21.5296993,36212.5,156190.0,-12.6075001,114.8010025,5.0,whatever
3785,1,13.0,12.0,0.031199999,1771.17,2597.27,4196.64,2053.06,35.5598106,1.98000002,37.5,200.0,-37.0,152.16,0,-94.33331299,75.50012207,0,0,60.3495,2,5,3,2.0206449,-24.6509991,-36.9328003,35054.39844,191148.0,-7.01759,113.5199966,119.0,whatever
3786,1,13.001,13.0,0.029300001,1573.41,2669.36,4372.69,2007.44,37.3430061,1.98000002,37.47000122,190.0,-38.0,194.37,0,-94.33331299,77.50012207,0,0,54.0038,2,3,3,1.9719599,-22.3955002,-28.2070007,37773.69922,168391.0,6.3986902,132.621994,83.0,whatever
3787,1,5.003,6.0,-0.0045,1381.82,2756.4,4552.18,1933.06,39.1471596,1.98000002,35.0,180.0,-35.0,381.3,0,-94.33331299,79.50012207,0,0,53.6541,4,5,3,2.09953,-29.2290001,-24.3295002,40221.10156,188185.0,-3.67294,107.6740036,196.0,whatever
3788,1,12.003,12.5,0.054000001,1734.46,2678.01,4250.77,2098.0,37.0472679,1.00999999,38.99000168,200.0,-39.0,74.27,0,-91.33331299,75.50012207,0,0,61.1094,2,5,3,2.0119619,71.5460968,-33.7224007,33470.19922,210313.0,5.09407,117.1740036,156.0,whatever
3789,1,12.999,13.0,0.023,1525.91,2760.58,4433.78,2032.72,39.2746735,1.00999999,37.88000107,190.0,-38.0,141.97,0,-90.33331299,77.50012207,0,0,52.8042,2,3,3,1.9955,-105.8069992,-29.8549004,36900.0,184613.0,-57.3223991,68.4801025,83.0,whatever
3790,1,9.498,12.0,0.0341,1418.78,2815.25,4532.1,1992.62,40.6509514,1.00999999,40.0,190.0,-40.0,246.84,0,-89.33331299,78.50012207,0,0,52.0823,2,5,3,2.2396126,-65.7368011,-28.3931999,35115.60156,189132.0,-46.3740997,57.1422997,493.0,whatever
3791,1,10.503,13.0,0.044500001,1302.69,2888.84,4642.61,1938.37,42.5734673,1.00999999,33.5,180.0,-33.0,353.08,0,-87.33331299,79.50012207,0,0,51.4437,2,5,3,2.2129693,-50.5792007,-26.5501995,32215.09961,195530.0,-14.9638996,70.2393036,275.0,whatever
3792,1,12.996,12.0,0.006,1573.04,2832.44,4424.5,2083.74,40.7001228,1.00999999,36.0,200.0,-36.0,22.45,0,-87.33331299,76.50012207,0,0,53.4907,2,5,3,2.1405399,181.7749939,-35.148201,43305.39844,171989.0,-1.46663,108.2040024,-69.0,whatever
3793,1,12.996,12.0,0.0036,1476.95,2853.94,4500.74,2030.99,41.5030136,1.00999999,37.0,190.0,-37.0,132.38,0,-86.33331299,77.50012207,0,0,51.4389,2,5,3,2.17506,-61.9382019,-30.3959007,42525.80078,158902.0,5.8000898,110.9100037,312.0,whatever
3794,1,11.996,12.5,0.0276,1279.0,2927.83,4671.15,1927.44,43.7092667,1.00999999,33.49000168,190.0,-33.0,355.78,0,-86.33331299,79.50012207,0,0,50.9738,2,5,3,2.1758819,-66.4338989,-27.0589008,40115.30078,212281.0,-58.0551987,38.6069984,276.0,whatever
3795,1,11.996,12.5,0.0164,1266.99,2947.47,4685.84,1914.99,44.3001137,1.00999999,33.5,190.0,-33.0,359.25,0,-84.33331299,79.50012207,0,0,50.766,2,3,3,2.2067857,-70.4526978,-28.3064995,41664.30078,216350.0,-35.6650009,58.6316986,2.0,whatever
3796,1,12.996,12.0,0.0051,1254.92,2967.21,4700.8,1902.51,44.9054565,1.00999999,37.0,190.0,-37.0,357.71,0,-83.33331299,79.50012207,0,0,50.5836,2,5,3,2.2752204,-58.5017014,-30.2681007,41320.10156,215213.0,-32.7625008,54.2789993,463.0,whatever
3797,1,13.001,13.0,0.0319,2168.16,1945.62,3730.89,1635.92,28.293108,1.00999999,40.90000153,200.0,-41.0,810.26,0,-115.333313,73.50012207,0,0,51.9823,2,5,3,2.8176124,-106.3119965,-27.1706009,36676.89844,254158.0,-7.76336,118.5550003,22.0,whatever
3798,4,9.002,9.0,0.0137,1459.77,4157.16,4413.43,2251.38,61.5345421,0.93000001,36.0,220.0,-36.0,1579.27,0,72.66668701,72.50012207,0,0,54.9946,2,5,3,1.79018,-60.8092995,-25.406601,39711.60156,207823.0,-15.4961996,93.2947998,20.0,whatever
3799,4,9.997,10.5,0.0352,1587.62,3983.19,4237.68,2297.76,57.9870682,0.93000001,34.40000153,220.0,-34.0,1658.59,0,68.66668701,71.50012207,0,0,55.7785,2,5,3,1.84374,102.5800018,-24.9167995,43352.39844,175507.0,-10.8761997,96.986702,14.0,whatever
3800,4,9.997,10.5,0.0254,1583.16,4005.46,4261.78,2292.38,58.6898613,0.93000001,34.79999924,220.0,-35.0,1680.64,0,69.66668701,71.50012207,0,0,55.3095,2,5,3,1.84374,72.5490036,-26.6947002,42942.89844,183384.0,-17.1779003,89.3436966,46.0,whatever
3801,4,7.998,9.0,0.017200001,1578.88,4028.34,4286.43,2287.21,59.4011803,0.93000001,35.06999969,220.0,-35.0,1702.67,0,70.66668701,71.50012207,0,0,54.8079,2,5,3,1.8226444,1.52711,-28.3209991,42460.69922,194545.0,-18.1502991,87.9466019,48.0,whatever
3802,4,12.998,13.0,0.029300001,1445.9,4096.53,4560.03,2156.67,66.9215927,0.93000001,40.0,220.0,-40.0,1453.28,0,80.66668701,71.50012207,0,0,49.8882,2,3,3,1.8400407,23.9461994,-35.1800995,42932.5,202722.0,-16.5743008,88.4188004,24.0,whatever
3803,4,12.998,13.0,0.033599999,1426.51,4066.82,4589.76,2142.98,67.7089386,0.93000001,43.0,220.0,-43.0,1427.91,0,81.66668701,71.50012207,0,0,49.7283,2,3,3,1.8377368,-211.6210022,-34.717701,40106.60156,214008.0,-10.8832998,93.8377991,27.0,whatever
3804,1,10.49,11.01,0.049899999,1355.65,3965.8,4681.16,2104.69,70.1034927,0.93000001,43.0,220.0,-43.0,1351.87,0,84.66668701,71.50012207,0,0,49.3849,2,3,3,1.8750913,-93.8641968,-29.1219006,42696.89844,234802.0,-9.9153605,91.7220001,70.0,whatever
3805,1,9.996,13.0,0.038899999,1285.4,3863.49,4775.54,2070.88,72.5430908,0.93000001,42.0,220.0,-42.0,1276.15,0,87.66668701,71.50012207,0,0,48.7276,2,3,3,2.103889,96.655098,-28.7826996,44895.30078,216178.0,-24.9451008,75.5655975,73.0,whatever
3806,2,7.998,9.0,0.0209,1689.47,3944.94,4208.17,2313.3,58.7068977,1.11000001,36.06999969,220.0,-36.0,1786.13,0,70.66668701,70.50012207,0,0,54.1233,2,5,3,1.7197831,87.0326004,-29.3593998,43443.10156,195801.0,-13.8849001,90.8230972,53.0,whatever
3807,5,10.005,10.5,0.027000001,1121.3,3490.12,4590.06,1904.4,81.304985,0.93000001,40.0,220.0,-40.0,1091.71,0,98.66668701,70.50012207,0,0,37.3278,1,3,3,2.1587842,227.0670013,-32.1216011,41486.5,246492.0,-0.541142,72.1125031,257.0,whatever
3808,5,15.002,16.0,-0.0009,686.87,3372.45,3240.33,1613.58,25.5440788,1.77999997,44.18999863,220.0,-44.0,998.16,0,23.66668701,69.50012207,0,0,55.4341,1,8,1,2.2589962,-59.2392006,-39.7695999,49476.30078,98018.0,5.0963802,77.1551971,416.0,whatever
3809,2,8.998,10.0,0.025699999,1783.32,3851.59,4189.11,2280.17,59.5021019,1.11000001,35.0,220.0,-35.0,1818.68,0,71.66668701,69.50012207,0,0,54.0719,2,3,3,1.6624125,222.4219971,-29.5258999,42510.89844,186354.0,5.2497401,110.7519989,7.0,whatever
3810,4,10.003,13.0,0.036499999,1758.86,3754.85,4314.71,2139.55,63.5019684,0.93000001,40.00999832,220.0,-40.0,1752.61,0,78.66668701,68.50012207,0,0,53.4632,2,5,3,1.9033012,7.5304799,-27.0235996,44634.19922,200367.0,-2.302,100.5670013,38.0,whatever
3811,2,16.004,16.0,0.041099999,2154.12,3474.17,3747.78,2460.7,52.3306808,1.11000001,46.79999924,220.0,-47.0,2056.22,0,65.66668701,66.50012207,0,0,61.6239,2,5,3,1.925335,-81.9633026,-34.0200005,46367.69922,189771.0,54.8862991,148.3040009,36.0,whatever
3812,1,14.996,14.0,0.0195,689.03,2458.44,3616.9,1727.79,74.7562714,0.93000001,44.0,230.0,-44.0,349.79,0,123.666687,66.50012207,0,0,52.5907,2,3,3,3.0878987,2138.189941,-31.968399,42100.30078,216654.0,-15.0832996,80.7220993,53.0,whatever
3813,5,13.001,12.0,-0.003,2169.4,1968.49,3047.18,1648.15,22.1923409,0.95999998,37.0,240.0,-37.0,829.13,0,-102.333313,64.50012207,0,0,39.4344,1,3,3,3.9575768,41.5867004,-40.228199,39987.30078,249205.0,-35.9818001,67.6555023,188.0,whatever
3814,2,9.999,11.0,-0.0118,950.67,2835.37,2677.96,1276.87,15.1822262,1.54999995,38.18000031,210.0,-38.0,407.08,0,11.66668701,64.50012207,0,0,55.2881,4,8,2,1.79989,-87.2172012,-30.4946995,44589.19922,73103.39844,11.6959,105.8180008,249.0,whatever
3815,2,13.996,14.0,-0.0198,982.38,2818.15,2665.32,1361.64,15.8902483,1.54999995,40.25999832,220.0,-40.0,501.85,0,13.66668701,64.50012207,0,0,53.474,2,8,2,1.878076,18.8379002,-36.4468994,46557.19922,107384.0,-26.5976009,35.9942017,610.0,whatever
3816,2,15.998,15.0,0.0097,2308.13,3268.33,3554.67,2476.97,50.2244949,1.11000001,42.06999969,220.0,-42.0,2231.9,0,64.66668701,64.50012207,0,0,61.9328,2,3,3,2.0915115,90.0026016,-38.2238007,49312.0,174666.0,-3.2305701,90.7548981,137.0,whatever
3817,2,13.998,13.0,0.0035,2247.2,3295.1,3845.27,2207.03,56.3071938,1.11000001,40.5,220.0,-40.0,2030.07,0,72.66668701,64.50012207,0,0,57.0345,2,3,3,1.7899776,-174.125,-30.5457993,44113.10156,149741.0,-0.686514,94.656601,64.0,whatever
3818,2,13.996,14.0,-0.0146,1055.18,2726.64,2568.21,1325.16,14.2302494,1.54999995,40.45999908,210.0,-40.0,394.46,0,11.66668701,63.50012207,0,0,51.4856,4,8,2,1.8165792,-103.0169983,-34.3022995,45916.39844,103967.0,18.7061996,85.3928986,616.0,whatever
3819,2,15.002,16.0,-0.0134,1071.58,2716.59,2560.56,1367.91,14.5773802,1.54999995,41.79000092,220.0,-41.0,444.13,0,12.66668701,63.50012207,0,0,50.9235,4,5,3,1.8478081,168.3999939,-37.0816002,46903.80078,109440.0,-3.8933499,51.7481995,484.0,whatever
3820,5,14.002,14.0,0.0114,799.56,2866.2,3554.72,1292.1,77.9390793,0.93000001,45.0,230.0,-45.0,432.48,0,114.666687,63.50012207,0,0,22.9856,1,3,3,3.3153911,-15.5151997,-42.7214012,44582.30078,272302.0,-7.4299798,65.8618011,310.0,whatever
3821,1,19.001,12.0,0.022,1257.25,513.7,2583.89,283.57,8.5146933,1.44000006,39.0,100.0,-38.0,1358.16,0,-135.333313,62.50012207,0,0,96.7449,6,5,3,0.9639399,-57.9054985,-33.5283012,42049.69922,77629.89844,21.3486004,52.9012985,926.0,whatever
3822,2,13.996,14.0,-0.032400001,1111.14,2660.49,2493.85,1248.63,12.5896788,1.54999995,37.29999924,210.0,-36.0,263.53,0,8.666687012,62.50012207,0,0,49.6071,4,8,2,1.65328,-26.7824993,-35.6819,42751.0,98325.70313,25.0837994,56.3235016,1304.0,whatever
3823,2,13.996,14.0,-0.016000001,1159.92,2618.11,2458.59,1377.77,13.2853298,1.54999995,40.59999847,220.0,-40.0,409.99,0,11.66668701,62.50012207,0,0,47.9241,2,5,3,1.843282,218.6549988,-38.7066994,42763.89844,173785.0,-15.6854,20.8458996,860.0,whatever
3824,5,9.502,12.0,0.023600001,632.29,1955.78,3063.57,1446.24,66.5469742,0.93000001,41.0,220.0,-41.0,533.02,0,132.666687,62.50012207,0,0,49.3098,4,5,3,2.6220133,-78.9448013,-32.5923004,46507.39844,172953.0,1.8858401,90.8291016,211.0,whatever
3825,2,14.003,14.0,-0.040100001,1186.12,2594.25,2421.59,1213.86,11.5108643,1.54999995,34.38999939,210.0,-34.0,247.12,0,6.666687012,61.50012207,0,0,46.724,4,8,2,1.6313081,78.4944992,-35.3586998,40011.60156,91643.20313,33.3176994,84.1504974,742.0,whatever
3826,2,14.003,14.0,-0.039299998,1201.75,2573.97,2403.48,1259.85,11.5108643,1.54999995,36.88000107,210.0,-36.0,282.83,0,7.666687012,61.50012207,0,0,46.1513,4,8,1,1.6400194,-85.5488968,-36.2991982,41260.60156,79441.89844,37.0960999,63.7122993,789.0,whatever
3827,2,13.999,14.0,-0.0097,1265.46,2509.81,2349.12,1402.45,12.3490887,1.54999995,36.75,220.0,-36.0,453.14,0,11.66668701,61.50012207,0,0,46.0157,2,5,3,1.8984944,-112.6740036,-41.0951004,42766.69922,205727.0,-4.2600899,45.4374008,604.0,whatever
3828,5,15.003,16.0,0.0088,1704.73,2569.53,2621.51,2144.85,29.8077164,1.77999997,41.56000137,250.0,-41.0,1590.59,0,34.66668701,61.50012207,0,0,37.9772,1,8,3,3.0090525,75.1951981,-43.8662987,42686.10156,257017.0,-10.6058998,84.4698029,163.0,whatever
3829,1,10.497,11.0,-0.030099999,1774.29,492.02,3051.63,130.07,19.6086712,1.44000006,38.00999832,100.0,-37.0,533.65,0,-154.333313,60.50012207,0,0,86.3432,6,3,3,0.9499987,-138.6929932,-30.8470993,44606.39844,136391.0,24.3372002,117.3899994,508.0,whatever
3830,2,10.0,11.0,-0.020400001,1279.43,2515.89,2339.29,1204.3,10.6066017,1.54999995,32.58000183,200.0,-32.0,271.08,0,5.666687012,60.50012207,0,0,45.2257,4,8,2,1.6426175,-22.7252998,-31.8094006,37326.10156,181812.0,28.8176003,118.3649979,89.0,whatever
3831,4,14.003,14.0,-0.037900001,1293.31,2492.45,2317.95,1241.42,10.511898,1.77999997,35.11000061,210.0,-34.0,312.34,0,6.666687012,60.50012207,0,0,44.9956,4,8,2,1.6574994,-56.3759995,-35.0154991,40821.39844,128182.0,29.9153004,79.9384995,564.0,whatever
3832,4,13.998,14.0,-0.015900001,1339.66,2432.54,2265.18,1357.48,10.7935162,1.77999997,38.22999954,220.0,-38.0,437.84,0,9.666687012,60.50012207,0,0,45.0286,2,8,2,1.8174331,-7.01373,-42.5298996,45591.89844,118175.0,-2.2799001,46.1442986,770.0,whatever
3833,5,11.995,13.0,0.020199999,2183.56,2494.08,2734.76,2028.07,36.7491493,1.77999997,39.31999969,240.0,-39.0,2136.22,0,48.66668701,60.50012207,0,0,40.1476,1,5,3,2.5748739,-10.7575998,-37.6324005,46092.5,254013.0,10.9624004,97.3203964,137.0,whatever
3834,5,12.997,12.0,0.0112,1910.34,1893.65,2591.8,1477.92,17.2191753,0.95999998,37.0,230.0,-37.0,1061.39,0,-103.333313,59.50012207,0,0,35.5953,1,8,2,3.874964,-34.1473007,-41.9432983,45603.19922,302459.0,-27.3766994,53.4705009,428.0,whatever
3835,5,12.996,12.0,0.0294,2019.76,1996.79,2671.99,1584.51,18.1796589,0.95999998,41.0,240.0,-41.0,969.04,0,-101.333313,59.50012207,0,0,34.673,1,8,1,3.8084116,-122.4059982,-44.4109001,44675.30078,297313.0,-35.9791985,48.3838005,380.0,whatever
3836,5,12.998,12.0,0.058699999,2130.28,2101.6,2756.52,1691.13,19.3002586,0.95999998,45.0,240.0,-45.0,879.27,0,-99.33331299,59.50012207,0,0,34.928,1,8,2,3.7061563,-223.4450073,-41.3350983,45248.89844,306404.0,-32.987999,58.837101,293.0,whatever
3837,4,11.995,12.01,-0.037700001,1401.13,2391.45,2215.02,1267.03,9.5131493,1.77999997,34.08000183,210.0,-33.0,391.07,0,6.666687012,59.50012207,0,0,45.7352,4,8,2,1.670595,21.0098,-41.4323997,41668.89844,132035.0,19.0312004,79.9932022,226.0,whatever
3838,4,11.995,12.01,-0.045699999,1415.26,2368.13,2194.02,1304.46,9.5131493,1.77999997,34.15000153,210.0,-33.0,428.5,0,7.666687012,59.50012207,0,0,45.9586,4,8,2,1.710885,-13.4144001,-48.1753998,42093.89844,94834.29688,23.6546001,64.2893982,919.0,whatever
3839,4,9.999,11.0,-0.033,1430.64,2346.68,2175.04,1342.86,9.617692,1.77999997,34.63000107,210.0,-34.0,469.19,0,8.666687012,59.50012207,0,0,46.2418,4,8,2,1.7696725,-164.8789978,-46.9249992,41903.5,84780.79688,0.243593,57.5822983,730.0,whatever
3840,4,9.999,11.0,-0.019099999,1446.43,2327.14,2158.13,1382.19,9.8234415,1.77999997,33.59000015,220.0,-33.0,512.36,0,9.666687012,59.50012207,0,0,46.7405,2,8,1,1.8469574,-76.231102,-39.4529991,42341.60156,87436.0,24.9645996,104.2740021,284.0,whatever
3841,1,10.5,11.0,-0.0145,815.56,166.61,2151.98,175.25,4.7434163,1.44000006,29.37000084,100.0,-29.0,1243.15,0,-134.333313,58.50012207,0,0,86.9382,6,15,3,0.7020254,114.7259979,-30.1630001,43931.89844,49829.89844,7.58144,83.5973969,908.0,whatever
3842,1,10.8,17.005,-0.0153,798.82,215.16,2129.6,146.05,5.1478152,1.44000006,35.61000061,100.0,-35.0,1195.56,0,-133.333313,58.50012207,0,0,88.4036,6,3,3,0.7193688,-128.4380035,-31.8078003,44130.0,49662.80078,18.2301006,64.9266968,949.0,whatever
3843,5,15.497,16.0,0.0042,1548.94,1536.54,2289.43,1134.8,14.5773802,0.95999998,41.0,220.0,-41.0,954.4,0,-109.333313,58.50012207,0,0,47.0642,1,3,3,3.4220979,-297.70401,-41.4486008,44399.39844,296407.0,-32.6938019,51.5917015,361.0,whatever
