FID,G_ther_age,thk_up_cru,thk_mid_cr,upman_den_,d_2ridge,d_2trench,d2_transfo,d_2volcano,d_2hotspot,G_heat_pro,crusthk_cr,lithk_cona,depthmoho,G_d_2yng_r,OBJECTID_1,Longitude_1,Latitude_1,num_in_cel,num_in_con,GHF,G_u_m_vel_,lthlgy_all,lthlgy_mod,age,magnetic_M,moho_GReD,moho_Pasya,litho_asth,WGM2012_Ai,WGM2012_Bo,ETOPO_1deg,continent
623,5,12.99800015,12,-0.0264,1011.039978,3841.709961,4952.430176,1420.890015,29.3001709,0.95999998,39.7000008,210,-36.99000168,358.7099915,624,-46.33331299,76.50012207,0,0,0,2,0,10,2.71977615,-133.5390015,-39.6483002,42982.89844,295127,3.8761499,25.8103008,-79.3684998,0
624,5,13.00300026,12,-0.0298,994.5999756,3864.870117,4927.399902,1403.839966,28.39894295,0.95999998,40,210,-37.25999832,383.3999939,625,-45.33331299,76.50012207,0,0,0,2,0,10,2.70317793,-162.7929993,-39.4169006,43006.69922,291490,4.5541601,28.6301003,-135.7779999,0
625,5,13.00300026,12,-0.0302,978.2199707,3887.850098,4902.5,1387.099976,27.50454521,0.95999998,40,210,-37.24000168,408.3800049,626,-44.33331299,76.50012207,0,0,0,2,0,10,2.67863369,-28.1249008,-38.9183006,43102.10156,291601,9.9348202,35.8993988,-166.7200012,0
626,5,12.99499989,12,-0.0277,961.9099731,3910.659912,4877.75,1370.680054,26.61766243,0.95999998,40,200,-37.24000168,433.5799866,627,-43.33331299,76.50012207,0,0,135,2,0,10,2.64676619,-159.7879944,-38.3485985,43241.60156,297477,-2.59412,24.5203991,-214.848999,0
627,5,12.99499989,12,-0.0225,945.6699829,3933.290039,4853.140137,1354.599976,25.73907471,0.95999998,40,200,-37.25999832,458.9700012,628,-42.33331299,76.50012207,0,0,135,1,0,10,2.60757565,-66.7838974,-37.8539009,43161,297715,-4.2329502,23.5618992,-214.848999,0
628,5,13.00199985,12,-0.0161,929.5300293,3955.72998,4828.689941,1338.859985,24.86965942,0.95999998,39.9000015,200,-37.18000031,484.5,629,-41.33331299,76.50012207,0,0,135,1,0,10,2.58298254,-57.7924995,-37.4743004,43136.39844,302228,8.74547,36.4953003,-215.4859924,0
629,5,13.00199985,12,-0.0101,913.4899902,3977.98999,4804.410156,1323.51001,24.01041412,0.95999998,39.9000015,200,-37.20999908,510.1499939,630,-40.33331299,76.50012207,0,0,0,2,0,10,2.57298732,-74.2111969,-37.2206001,43154.69922,289432,18.2187996,44.6671982,-42.6772003,0
630,5,13.00199985,12,-0.0064,897.5499878,4000.060059,4780.299805,1308.52002,23.16246986,0.95999998,39.7999992,200,-37.13999939,535.9000244,631,-39.33331299,76.50012207,0,0,0,2,0,10,2.55518365,-110.6159973,-37.1035004,43087.60156,277406,14.9879999,39.1408997,57.9640007,0
631,5,13.00199985,12,-0.0057,881.7299805,4021.939941,4756.379883,1293,22.32711411,0.95999998,39.5999985,200,-36.97999954,561.7199707,632,-38.33331299,76.50012207,0,0,0,2,0,10,2.52957153,-32.2445984,-37.1451988,43028.69922,265990,18.7304001,40.5666008,38.8513985,0
632,5,12.99699974,12,-0.0084,866.0499878,4043.620117,4732.649902,1277.829956,21.5058136,0.95999998,39.5,200,-36.91999817,557.5700073,633,-37.33331299,76.50012207,0,0,0,2,0,10,2.4703908,233.9060059,-37.3022003,43031.69922,261352,30.0431995,50.1389008,38.8513985,0
633,5,12.99699974,12,-0.0133,849.9000244,4065.100098,4709.120117,1263.069946,20.70024109,0.95999998,39.4000015,190,-36.86999893,531.7600098,634,-36.33331299,76.50012207,0,0,0,2,0,10,2.37764144,178.3220062,-37.476799,43025.89844,260954,21.8386993,40.8987007,164.8179932,0
634,5,12.9989996,12,-0.0187,832.8599853,4086.370117,4685.810059,1248.75,19.91230774,0.95999998,39.2999992,190,-36.81999969,506.019989,635,-35.33331299,76.50012207,0,0,0,2,0,10,2.29326749,128.4219971,-37.4656982,42918.10156,256139,10.5522003,29.5053005,4.5932202,0
635,5,12.9989996,12,-0.0225,815.9500122,4107.439941,4662.720215,1234.900024,19.14418983,0.95999998,39.2999992,190,-36.88000107,480.3800049,636,-34.33331299,76.50012207,0,0,0,2,0,10,2.21726871,151.0339966,-36.9620018,42805.5,252465,18.9976997,38.9524002,-132.7980042,0
636,5,12.99800015,12,-0.0234,799.1900024,4128.27002,4639.859863,1218.880005,18.39836884,0.95999998,39.2999992,190,-36.93000031,454.8599853,637,-33.33331299,76.50012207,0,0,0,2,0,10,2.16737771,96.1880035,-35.8880005,42991.19922,254953,34.4861984,54.6139984,-132.7980042,0
12,2,13.00399971,12,-0.0337,548.8300171,4246.330078,4498.700195,1178.73999,13.9463253,1.54999995,35.4000015,150,-34.77000046,218.7100067,13,-23.33331299,77.50012207,0,0,0,2,0,1,1.82594001,-4.86059,-36.2029991,42485.69922,242121,-66.544899,6.3843002,50.655899,0
13,2,13.00399971,12,-0.0316,532.0100098,4263.549805,4480.709961,1173.349976,13.72953033,1.54999995,34.9000015,150,-34.54000092,194.9100037,14,-22.33331299,77.50012207,0,0,0,4,0,1,1.83498001,-23.8356991,-33.9426003,43317.10156,224950,-78.6762009,7.9169698,119.5009995,0
14,2,12.99800015,12,-0.0269,515.4699707,4280.549805,4463.040039,1168.619995,13.58307743,1.54999995,34.2999992,140,-34.06000137,171.2700043,15,-21.33331299,77.50012207,0,0,0,4,0,1,1.88135254,-43.1635017,-31.2649994,40695,237500,-95.5669022,-2.6877401,428.5390015,0
303,1,12.99600029,12,-0.0194,1252.650024,3261.280029,4838.390137,1801.530029,48.44068527,1.00999999,37,210,-36.70000076,183.5800018,304,-69.33331299,77.50012207,0,0,0,2,0,8,2.41494012,-4.6391201,-31.9673004,41724.10156,192293,-4.6901898,93.9421997,804.7719727,0
305,2,12.99600029,12,0.0083,649.5,4138.259766,4612.97998,1224.170044,16.50757408,1.54999995,38,180,-36.16999817,345.6600037,306,-29.33331299,77.50012207,0,0,0,2,0,8,2.10312319,-28.6473007,-31.1135006,44809.19922,255033,53.9992981,91.6335983,100.6740036,0
306,2,12.99600029,12,0.0025,632.9000244,4156.819824,4593.220215,1215.130005,15.95305634,1.54999995,37,170,-35.27000046,325.1900024,307,-28.33331299,77.50012207,0,0,0,2,0,8,1.98723602,-54.4790993,-31.7740002,44316.39844,257107,37.0329018,75.4097977,144.5559998,0
307,2,13,12,-0.0067,616.4899902,4175.160156,4573.740234,1206.650024,15.44344521,1.54999995,36.5999985,170,-34.99000168,304.2399902,308,-27.33331299,77.50012207,0,0,0,2,0,8,1.91077864,-13.4581003,-32.9762993,43984.89844,255203,25.0254993,64.8150024,144.5559998,0
308,2,13,12,-0.0168,600.2800293,4193.290039,4554.529785,1198.75,14.98332405,1.54999995,37,170,-35.50999832,283.5700073,309,-26.33331299,77.50012207,0,0,0,2,0,8,1.87375081,-48.1809998,-34.6716003,43616,242458,15.0414,57.1749992,376.0759888,0
309,2,12.99800015,12,-0.0259,583.1699829,4211.189941,4535.620117,1191.459961,14.57738018,1.54999995,36.2000008,160,-34.88000107,263.25,310,-25.33331299,77.50012207,0,0,0,2,0,8,1.84645462,-66.0334015,-36.4453011,42204.5,248867,17.6473999,64.8956985,498.5539856,0
321,2,12.99800015,12,-0.032,565.8900147,4228.870117,4517,1184.780029,14.2302494,1.54999995,35.9000015,160,-34.88999939,242.3699951,322,-24.33331299,77.50012207,0,0,0,2,0,9,1.82888985,-50.4404984,-37.1739006,41403.89844,255984,-47.6636009,9.3694201,498.5539856,0
565,1,13.00300026,12,-0.0266,1211.439941,3333.110107,4904.839844,1757.48999,47.94267273,1.00999999,37,210,-36.52000046,180.1300049,566,-66.33331299,77.50012207,0,0,0,2,0,10,2.41494012,51.5059013,-34.9113998,44597.10156,206848,-6.1683502,67.7092972,604.9119873,0
568,1,13.00399971,12,-0.0262,1197.650024,3356.959961,4927.330078,1742.869995,47.46051025,1.00999999,37,210,-36.20999908,184.2899933,569,-65.33331299,77.50012207,0,0,0,2,0,10,2.55093002,81.9893036,-35.084301,44156.80078,214942,16.3005009,79.7317963,707.460022,0
569,1,13.00399971,12,-0.0262,1183.839966,3380.76001,4949.970215,1728.300049,46.50268936,1.00999999,37.5,210,-36.38000107,181.6399994,570,-64.33331299,77.50012207,0,0,0,2,0,10,2.55093002,139.5110016,-35.203701,43894,222186,7.63202,60.5429993,707.460022,0
572,1,12.99699974,12,-0.0269,1170.030029,3404.47998,4972.759766,1713.77002,45.54668045,1.00999999,37.7999992,210,-36.31999969,178.7700043,573,-63.33331299,77.50012207,0,0,0,2,0,10,2.57295251,235.1640015,-35.3683014,44177.69922,222859,1.70867,45.2108994,568.7189941,0
574,1,12.99699974,12,-0.0283,1156.199951,3428.139893,4995.689941,1699.310059,44.59260178,1.00999999,38.0999985,210,-36.38000107,177.6600037,575,-62.33331299,77.50012207,0,0,50,2,0,10,2.61699748,242.121994,-35.6039009,44323.80078,218054,4.7889099,42.1931,335.7799988,0
576,1,12.99600029,12,-0.0304,1142.369995,3451.72998,5018.75,1684.900024,43.64057922,1.00999999,38.2999992,210,-36.43999863,180.2200012,577,-61.33331299,77.50012207,0,0,50,2,0,10,2.63393998,144.6730042,-35.8120003,44047,222643,5.4583702,40.0461998,335.7799988,0
578,1,12.99600029,12,-0.0318,1128.550049,3475.22998,5041.930176,1670.560059,42.69075012,1.00999999,38.4000015,210,-36.45999908,186.2700043,579,-60.33331299,77.50012207,0,0,50,2,0,10,2.62378001,82.7526016,-35.8919983,43824.10156,235280,5.7952199,40.2783012,503.0130005,0
580,1,13.00300026,12,-0.0321,1114.72998,3498.649902,5065.22998,1656.280029,41.74326324,1.00999999,38.7000008,210,-36.70000076,195.5099945,581,-59.33331299,77.50012207,0,0,0,2,0,10,2.62612009,109.4169998,-35.7589989,43487.30078,259068,8.91535,44.6724014,310.8829956,0
582,1,13.00300026,12,-0.0306,1100.920044,3521.969971,5088.629883,1641.699951,40.79828262,1.00999999,39,210,-36.95999908,207.4900055,583,-58.33331299,77.50012207,0,0,0,2,0,10,2.64095998,137.1060028,-35.3755989,42917.5,286216,15.8526001,52.3161011,296.67099,0
584,5,13.00500011,12,-0.0274,1087.119995,3545.199951,5112.129883,1627.199951,39.85599136,0.95999998,39,210,-36.91999817,220.9199982,585,-57.33331299,77.50012207,0,0,0,2,0,10,2.66343164,140.0399933,-34.7919006,42536.5,277393,26.4101009,62.6119995,228.1730042,0
585,5,13.00500011,12,-0.0229,1073.339966,3568.330078,5135.72998,1610.130005,38.91657639,0.95999998,39,210,-36.86999893,232.6499939,586,-56.33331299,77.50012207,0,0,0,2,0,10,2.68751407,3.4163301,-34.1166,43089.10156,274815,30.5720997,65.6081009,72.8936996,0
586,5,12.99699974,12,-0.018,1059.579956,3591.360107,5159.399902,1592.630005,37.98025894,0.95999998,39,210,-36.81999969,245.3899994,587,-55.33331299,77.50012207,0,0,0,2,0,10,2.71060061,-59.8507996,-33.5340004,43582.10156,285931,26.2840996,59.7635002,72.8936996,0
587,5,12.99699974,12,-0.0138,1045.859985,3614.27002,5170.72998,1575.319946,37.04726791,0.95999998,39,210,-36.75999832,260.0700073,588,-54.33331299,77.50012207,0,0,0,2,0,10,2.73720694,56.3969002,-33.1859016,43184.80078,294068,29.2688999,61.8675995,62.8814011,0
588,5,13.00300026,12,-0.0108,1032.170044,3637.070068,5146.899902,1558.189941,36.1178627,0.95999998,39.0999985,210,-36.79999924,276.3599853,589,-53.33331299,77.50012207,0,0,0,2,0,10,2.71901941,59.1458015,-33.2188988,42766.19922,290813,36.9542999,69.2695999,-56.7733994,0
589,5,13.00300026,12,-0.0097,1018.52002,3659.73999,5123.129883,1541.25,35.19232941,0.95999998,39.2000008,210,-36.84999847,294,590,-52.33331299,77.50012207,0,0,0,1,0,10,2.65603805,96.2867966,-33.5894012,43347.60156,282519,25.8001995,57.9920998,-106.1269989,0
590,5,13.0010004,12,-0.0103,1004.679993,3682.290039,5099.430176,1524.530029,34.27098083,0.95999998,39.4000015,210,-37,312.7600098,591,-51.33331299,77.50012207,0,0,0,1,0,10,2.62417316,203.8119965,-34.1996994,43708.10156,282315,22.3852997,54.6478996,-106.1269989,0
591,5,13.0010004,12,-0.0124,990.7399902,3704.719971,5075.819824,1508.02002,33.35416031,0.95999998,39.5,210,-37.04999924,332.4400024,592,-50.33331299,77.50012207,0,0,0,1,0,10,2.6471324,471.4830017,-34.9275017,43473,289753,22.531601,55.1068001,-170.1730042,0
592,5,13.00199985,12,-0.015,975.9199829,3727.01001,5052.299805,1491.75,32.44225693,0.95999998,39.5999985,210,-37.09999847,352.7799988,593,-49.33331299,77.50012207,0,0,0,1,0,10,2.6781404,316.75,-35.5589981,43232.80078,289015,17.1065006,50.0845985,-215.3350067,0
593,5,13.00199985,12,-0.0174,960.3499756,3749.159912,5028.870117,1475.72998,31.53569412,0.95999998,39.5999985,210,-37.06999969,370.7200012,594,-48.33331299,77.50012207,0,0,0,2,0,10,2.7171967,293.6690063,-35.9602013,43117.30078,281034,7.8120799,41.0601997,-142.3549957,0
594,5,12.99800015,12,-0.0191,944.2700195,3771.159912,5005.540039,1459.959961,30.63494682,0.95999998,39.7000008,210,-37.13999939,389.519989,595,-47.33331299,77.50012207,0,0,0,2,0,10,2.71321917,232.9819946,-36.0993004,42968.89844,281574,4.3060699,37.3749008,-216.8130035,0
595,5,12.99800015,12,-0.0198,927.6199951,3793.030029,4982.330078,1444.469971,29.74054527,0.95999998,39.7000008,210,-37.11000061,409.1099853,596,-46.33331299,77.50012207,0,0,0,2,0,10,2.66620755,15.4518995,-36.0247993,42961,290818,7.81564,40.4947014,-166.4029999,0
596,5,13.00300026,12,-0.0194,911,3814.73999,4959.240234,1429.26001,28.85307693,0.95999998,39.7000008,200,-37.09000015,429.3800049,597,-45.33331299,77.50012207,0,0,0,2,0,10,2.64119005,-63.364399,-35.8937988,42954,290676,8.0916004,40.5676003,-166.4029999,0
597,5,13.00300026,12,-0.0183,894.4099731,3836.290039,4936.279785,1414.349976,27.97320175,0.95999998,39.7000008,200,-37.08000183,450.230011,598,-44.33331299,77.50012207,0,0,0,2,0,10,2.63816714,-51.3981018,-35.8423004,43047.69922,288167,4.9045901,37.8437996,-175.1959991,0
598,5,12.99499989,12,-0.017,877.8699951,3857.689941,4913.459961,1399.77002,27.10165977,0.95999998,39.7000008,200,-37.09000015,471.5799866,599,-43.33331299,77.50012207,0,0,0,2,0,10,2.62344289,107.137001,-35.9390984,43172,286191,4.9422998,38.8630981,-239.1499939,0
599,5,12.99499989,12,-0.0157,861.3699951,3878.929932,4890.779785,1384.890015,26.23928261,0.95999998,39.7000008,200,-37.11000061,493.3500061,600,-42.33331299,77.50012207,0,0,0,2,0,10,2.59701753,-134.4329987,-36.1640015,43162.30078,284220,7.5440102,42.4208984,-242.3419952,0
600,5,13.00199985,12,-0.0152,844.9299927,3899.98999,4868.25,1370.150024,25.38700485,0.95999998,39.7000008,200,-37.13999939,515.4899902,601,-41.33331299,77.50012207,0,0,0,2,0,10,2.58029675,-25.7071991,-36.4239998,43130.30078,285333,7.3334699,42.7262001,-242.3419952,0
601,5,13.00199985,12,-0.0153,828.5599976,3920.879883,4845.890137,1355.73999,24.54587555,0.95999998,39.7000008,200,-37.16999817,537.9500122,602,-40.33331299,77.50012207,0,0,0,2,0,10,2.5732801,2.3778,-36.6375008,43132.89844,279810,3.0378201,38.4221001,-129.977005,0
602,5,13.00199985,12,-0.0159,812.2600098,3941.580078,4823.700195,1341.680054,23.71708298,0.95999998,39.5900002,200,-37.11000061,557.960022,603,-39.33331299,77.50012207,0,0,0,2,0,10,2.54632998,2.47944,-36.7226982,43082.19922,275531,5.5384998,40.5088997,-93.4160004,0
603,5,13.00199985,12,-0.0169,796.0499878,3962.110107,4801.680176,1327.98999,22.90196419,0.95999998,39.5,200,-37.06000137,536.4099731,604,-38.33331299,77.50012207,0,0,0,2,0,10,2.49944615,4.0609999,-36.6548004,42997.60156,265670,4.96697,39.3254013,-127.2829971,0
604,5,12.99699974,12,-0.0174,779.9299927,3982.459961,4779.850098,1314.680054,22.10203552,0.95999998,39.5,190,-37.11000061,514.8800049,605,-37.33331299,77.50012207,0,0,0,2,0,10,2.44309902,59.5643005,-36.4238014,42986.80078,259177,9.4254398,43.1749001,-127.2829971,0
605,5,12.99699974,12,-0.0165,763.9199829,4002.620117,4758.220215,1301.77002,21.31900597,0.95999998,39.4000015,190,-37.06999969,493.3999939,606,-36.33331299,77.50012207,0,0,0,2,0,10,2.3772893,98.4829025,-36.0256004,43093.30078,257319,11.8311005,45.0591011,-205.9550018,0
606,5,12.9989996,12,-0.0138,748.0200195,4022.590088,4736.790039,1289.290039,20.55480385,0.95999998,39.2999992,190,-37.02000046,471.980011,607,-35.33331299,77.50012207,0,0,0,2,0,10,2.32301831,105.7819977,-35.4333,42870.60156,254813,20.5282993,53.3148003,-176.904007,0
607,5,12.9989996,12,-0.0092,732.25,4042.370117,4715.569824,1277.22998,19.81161308,0.95999998,39.2000008,190,-36.97999954,450.6199951,608,-34.33331299,77.50012207,0,0,0,2,0,10,2.28028679,52.5946999,-34.6105995,42696.5,254418,38.4668007,70.6884995,-176.904007,0
608,5,12.99800015,12,-0.0034,716.6300049,4061.949951,4694.580078,1265.640015,19.09188271,0.95999998,39,190,-36.84999847,429.3599853,609,-33.33331299,77.50012207,0,0,0,2,0,10,2.2455101,147.5930023,-33.5896988,42818,259044,42.7136002,74.2777023,48.2891006,0
609,5,12.99800015,12,0.003,700.2399902,4081.340088,4673.810059,1254.52002,18.39836884,0.95999998,38.9000015,180,-36.81999969,408.2000122,610,-32.33331299,77.50012207,0,0,0,2,0,10,2.21868849,119.6009979,-32.5075989,43722.89844,265267,55.5839005,87.5339966,361.82901,0
610,5,13.00500011,12,0.0079,683.1900024,4100.52002,4653.290039,1243.890015,17.73414803,0.95999998,38.7000008,180,-36.70000076,387.1799927,611,-31.33331299,77.50012207,0,0,0,2,0,10,2.19422507,132.6320038,-31.6011009,44918.69922,265031,59.028801,92.6203003,123.6750031,0
611,5,13.00500011,12,0.0101,666.2700195,4119.5,4633.009766,1233.76001,17.10263062,0.95999998,38,180,-36.08000183,366.3200073,612,-30.33331299,77.50012207,0,0,0,2,0,10,2.17211962,62.9961014,-31.0828991,45351.19922,255827,52.6654015,88.4926987,123.6750031,0
9,2,13.00199985,12,-0.0328,472.4299927,4169.700195,4572.540039,1239.449951,14.91643429,1.54999995,35.4000015,150,-34.56000137,173.449997,10,-23.33331299,78.50012207,0,0,0,2,0,1,1.89387274,-63.3172989,-35.835701,41593.69922,247041,-92.6536026,-14.9991999,-142.7559967,0
10,2,13.00199985,12,-0.0284,456.0499878,4185.810059,4556.189941,1235,14.71393871,1.54999995,34.7900009,140,-34.22000122,152.0899963,11,-22.33331299,78.50012207,0,0,0,4,0,1,1.89369202,-56.4617004,-34.1920013,41622.5,236820,-43.1021004,42.6184998,-236.6000061,0
11,2,12.9989996,12,-0.0226,439.8999939,4201.709961,4540.140137,1231.130005,14.57738018,1.54999995,34.2000008,140,-33.93000031,130.8899994,12,-21.33331299,78.50012207,0,0,0,4,0,1,1.92722189,-40.7994995,-31.9885006,40388,224921,-70.8535004,26.9874001,-139.5899963,0
98,2,13.00500011,12,-0.027,522.7600098,4120.089844,4623.310059,1256.150024,15.8902483,1.54999995,36.5,160,-35.38000107,237.9799957,99,-26.33331299,78.50012207,0,0,0,2,0,2,1.92291379,161.5469971,-34.4620018,43845,234366,-8.5295401,64.8090973,-108.310997,0
99,2,13,12,-0.0322,505.8099976,4136.830078,4606.109863,1250.040039,15.50806236,1.54999995,36.2000008,160,-35.15000153,216.4199982,100,-25.33331299,78.50012207,0,0,0,2,0,2,1.90345943,20.6473999,-35.7663994,42231.39844,245896,-23.6187,53.3902016,-317.5329895,0
100,2,13,12,-0.0342,489.0299988,4153.370117,4589.180176,1244.469971,15.18222618,1.54999995,35.9000015,160,-34.88999939,194.8999939,101,-24.33331299,78.50012207,0,0,0,2,0,2,1.89712858,-60.5197983,-36.4141006,41138,254477,-56.5256996,20.0454006,-142.7559967,0
172,1,10,10,-0.0363,1189.650024,3209.159912,4846.22998,1791.099976,49.84476089,1.00999999,37,200,-36.66999817,303.7200012,173,-71.33331299,78.50012207,0,0,0,2,0,5,2.41494012,-185.2230072,-32.8932991,42088.30078,222928,-13.0531998,76.6863022,-90.0418015,0
173,1,10,10,-0.0329,1176.180054,3231.340088,4865.939941,1777.359985,49.62358475,1.00999999,37,200,-36.56999969,297.0700073,174,-70.33331299,78.50012207,0,0,0,2,0,5,2.41494012,-44.3064995,-33.8815002,42437.60156,213847,-14.5699997,65.7598038,-90.0418015,0
174,1,12.9989996,12,-0.0287,1162.680054,3253.51001,4885.850098,1763.630005,49.42165375,1.00999999,37,200,-36.54000092,292.3399963,175,-69.33331299,78.50012207,0,0,0,2,0,5,2.41494012,11.2827997,-34.7593994,43142.39844,207028,14.6184998,87.667099,251.2120056,0
175,1,12.9989996,12,-0.0246,1149.130005,3275.659912,4905.939941,1749.910034,49.23921204,1.00999999,37,200,-36.29999924,289.6099853,176,-68.33331299,78.50012207,0,0,0,2,0,5,2.41494012,52.3683014,-35.3083,44553.30078,205219,12.1893997,78.0923996,313.894989,0
176,1,12.9989996,12,-0.0211,1135.540039,3297.780029,4926.189941,1736.209961,49.07646942,1.00999999,37.4000015,210,-36.54999924,288.9400024,177,-67.33331299,78.50012207,0,0,0,2,0,5,2.41494012,89.9685974,-35.4231987,45551.69922,215876,20.7684994,80.0662003,313.894989,0
177,1,12.9989996,12,-0.0191,1121.880005,3319.870117,4946.609863,1722.540039,48.7083168,1.00999999,37.5,210,-36.49000168,290.3500061,178,-66.33331299,78.50012207,0,0,0,2,0,5,2.41494012,36.7519989,-35.1253014,45811.60156,219819,26.1618996,80.2288971,328.256012,0
178,1,13.00399971,12,-0.0193,1108.180054,3341.919922,4967.189941,1708.900024,47.75458145,1.00999999,37.9000015,210,-36.65999985,293.8200073,179,-65.33331299,78.50012207,0,0,0,2,0,5,2.51867008,35.5620003,-34.578701,45307.19922,223162,30.9668999,80.3729019,495.6069946,0
179,1,13.00399971,12,-0.0211,1094.459961,3363.929932,4987.919922,1695.290039,46.80277634,1.00999999,37.9000015,210,-36.5,292.0799866,180,-64.33331299,78.50012207,0,0,0,2,0,5,2.51867008,85.3695984,-33.9785995,44999.89844,223803,36.0283012,81.4148026,343.631012,0
180,1,12.99600029,12,-0.0242,1080.709961,3385.889893,5008.790039,1681.72998,45.85302734,1.00999999,38,210,-36.49000168,289.5700073,181,-63.33331299,78.50012207,0,0,0,2,0,5,2.53390503,-92.7444,-33.4165001,45368.80078,218742,39.3930016,81.9201965,343.631012,0
181,1,12.99600029,12,-0.0274,1066.930054,3407.800049,5029.799805,1668.209961,44.90545654,1.00999999,38.2000008,210,-36.59999847,288.9500122,182,-62.33331299,78.50012207,0,0,50,2,0,5,2.56437492,-90.6615982,-32.9598007,45771.5,216817,45.1716003,86.2249985,250.4250031,0
182,1,12.9989996,12,-0.0296,1053.140015,3429.639893,5050.930176,1654.73999,43.96020889,1.00999999,38.2999992,210,-36.63000107,290.3999939,183,-61.33331299,78.50012207,0,0,50,2,0,5,2.57606125,-29.3316002,-32.5861015,45007.19922,227702,41.4970016,82.2235031,89.8365021,0
183,1,12.9989996,12,-0.0297,1039.319946,3451.419922,5072.180176,1641.329956,43.01743698,1.00999999,38.5,210,-36.75999832,293.8999939,184,-60.33331299,78.50012207,0,0,50,2,0,5,2.56896377,-64.1451035,-32.2624016,44295.89844,243352,42.6512985,83.9187012,89.8365021,0
184,1,13.00300026,12,-0.0276,1025.5,3473.129883,5093.540039,1627.97998,42.07730865,1.00999999,38.7000008,210,-36.90000153,299.3800049,185,-59.33331299,78.50012207,0,0,0,2,0,5,2.56679749,-24.6772995,-31.9617004,43773.69922,261833,47.9048996,90.1355972,71.3906021,0
273,1,10.00500011,10,-0.0384,1203.069946,3186.959961,4826.700195,1804.849976,50.08492661,1.00999999,32.9500008,200,-33,312.1499939,274,-72.33331299,78.50012207,0,0,0,2,0,8,1.78685248,-137.4259949,-32.2330017,41018.19922,230599,-20.8922005,82.4838028,-255.7870026,0
300,2,13,12,-0.0037,572.0700073,4068.649902,4676.529785,1277.619995,17.33493614,1.54999995,38,170,-36.45000076,302.7600098,301,-29.33331299,78.50012207,0,0,0,2,0,8,2.12348866,-49.6470985,-32.2695999,44349.5,239705,16.5268002,69.9569016,105.5800018,0
301,2,13,12,-0.011,556.539978,4085.98999,4658.529785,1269.949951,16.80773544,1.54999995,37,170,-35.59000015,281.1600037,302,-28.33331299,78.50012207,0,0,0,2,0,8,2.02235007,-49.7919998,-32.6557007,44201.5,240413,9.7990503,68.6116028,106.762001,0
302,2,13.00500011,12,-0.0195,539.8499756,4103.140137,4640.790039,1262.790039,16.32482719,1.54999995,36.7000008,170,-35.45999908,259.5599976,303,-27.33331299,78.50012207,0,0,0,2,0,8,1.95549166,55.8359985,-33.3790016,44334.5,236147,2.6945,68.9051971,-108.310997,0
536,1,13.00300026,12,-0.0236,1011.679993,3494.76001,5115.009766,1614.709961,41.1400032,1.00999999,38.7999992,210,-36.93000031,306.7200012,537,-58.33331299,78.50012207,0,0,0,2,0,10,2.56956244,-18.0517006,-31.6816998,43228.30078,276661,47.2453003,90.042099,4.04072,0
537,5,13.00500011,12,-0.0185,997.8499756,3516.310059,5136.569824,1601.5,40.20572281,0.95999998,38.7999992,210,-36.86999893,315.7900085,538,-57.33331299,78.50012207,0,0,0,2,0,10,2.58523989,43.0200005,-31.4738007,43046.10156,276012,40.1100998,83.0225983,4.04072,0
538,5,13.00500011,12,-0.0138,984.0300293,3537.780029,5158.22998,1588.380005,39.27467346,0.95999998,38.7999992,210,-36.81999969,326.4599915,539,-56.33331299,78.50012207,0,0,0,2,0,10,2.61383009,38.4216003,-31.3976994,44034.10156,272852,31.9577999,75.1227036,5.0932598,0
539,5,12.9989996,12,-0.0106,970.210022,3559.159912,5179.959961,1575.349976,38.3470993,0.95999998,39,210,-36.97000122,338.5599976,540,-55.33331299,78.50012207,0,0,0,2,0,10,2.62852502,50.8149986,-31.5429993,44947.80078,273486,29.1082993,72.5699005,5.0932598,0
540,5,12.9989996,12,-0.0103,956.4000244,3580.439941,5186.950195,1562.420044,37.42325592,0.95999998,39,210,-36.91999817,351.8200073,541,-54.33331299,78.50012207,0,0,0,2,0,10,2.62932491,-12.8899002,-31.9195004,44492.89844,274820,33.3921013,77.0236969,-181.0090027,0
541,5,13.00199985,12,-0.0124,942.6099853,3601.610107,5165.049805,1549.589966,36.5034256,0.95999998,39.0900002,210,-36.97000122,363.7799988,542,-53.33331299,78.50012207,0,0,0,2,0,10,2.63163304,-25.2241001,-32.4883003,43726.60156,273768,28.0146008,71.6368027,-132.3600006,0
542,5,13.00199985,12,-0.0168,928.8400269,3622.689941,5143.220215,1536.859985,35.58792114,0.95999998,39.2000008,210,-37.02999878,376.3099976,543,-52.33331299,78.50012207,0,0,0,1,0,10,2.55826044,14.9462996,-33.1430016,44450.19922,262926,15.5007,58.8362999,-147.3589935,0
543,5,13.00199985,12,-0.0221,915.0999756,3643.649902,5121.470215,1524.26001,34.67708206,0.95999998,39.2999992,200,-37.09000015,389.9899902,544,-51.33331299,78.50012207,0,0,0,1,0,10,2.53955102,-15.6083002,-33.7792015,45365.89844,256583,10.5085001,53.3502007,-91.1187973,0
544,5,13.00199985,12,-0.0272,901.3900147,3664.48999,5099.790039,1511.780029,33.77128983,0.95999998,39.2999992,200,-37.04000092,404.7099915,545,-50.33331299,78.50012207,0,0,0,1,0,10,2.57550454,132.5330048,-34.2550011,45113.60156,273188,12.9070997,55.2733994,-27.6340008,0
