FID,thermo_tecto_age,thickness_upper_crust,thickness_middle_crust,upper_mantle_density_anomaly,d_2_ridge,d_2_trench,d_2_trans_ridge,d_2_volcano,d_2_hotspot,heat_prod_provinces,thickness_crust,d_2_young_rift,lon,lat,GHF,upper_mantle_vel_structure,rock_type,age,magnetic_anomaly,depth_to_moho,lithos_asthenos_bdry,bougeur_gravity_anomaly,topography
2581,6.0,10.0,9.997,-0.0244,1817.14,2337.15,3294.92,2505.62,22.19234102,1.970000029,37.1199989,1923.34,121.666687,-32.5,38.0208015,1.0,3.0,3.06472993,29.3089008,-45.5313988,282641.0,108.689003,308.5469971
2582,2.0,11.997,12.0,-0.008,1979.87,2838.92,2649.85,2283.86,6.041522987,2.319999933,39.0900002,495.5,140.666687,-32.5,79.7913971,2.0,3.0,1.91960621,-43.4310989,-32.6591988,188635.0,143.8869934,252.6529999
2583,2.0,12.001,13.0,-0.024700001,1974.12,2770.8,2788.96,2354.65,7.106335202,2.319999933,38.7799988,577.98,138.666687,-32.5,89.3802032,2.0,3.0,2.12095809,-234.276001,-35.9338989,240647.0,129.7389984,374.8940125
2584,5.0,12.995,12.01,-0.0188,1938.45,2687.48,2981.16,2490.66,9.300537619,1.970000029,41.3300018,760.7,135.666687,-32.5,75.6296005,1.0,3.0,2.33816004,-65.1622009,-31.8574009,248821.0,147.3910065,267.0209961
2585,2.0,11.996,12.0,0.0049,2019.4,2717.93,2377.11,2176.15,5.700877126,2.319999933,33.9599991,122.52,144.666687,-32.5,83.444397,4.0,3.0,1.52591789,-36.6080017,-30.3356991,165761.0,141.5549927,99.3940964
2586,5.0,11.997,13.0,-0.024900001,1972.64,2739.44,2859.49,2396.83,7.778174593,1.970000029,41.1399994,631.57,136.666687,-32.5,88.7885971,1.0,3.0,2.29617262,-231.423996,-30.8264008,259989.0,153.5659943,222.5099945
2587,5.0,11.997,13.0,-0.024900001,1972.64,2739.44,2859.49,2396.83,7.778174593,1.970000029,41.1399994,631.57,137.666687,-32.5,90.9798965,2.0,3.0,2.21219754,-168.7480011,-34.3616982,263991.0,145.7660065,140.4199982
2588,6.0,10.0,9.997,-0.038400002,1704.99,2446.01,3403.1,2605.13,22.94558781,1.970000029,37.5499992,1970.82,119.666687,-33.5,41.3347015,3.0,3.0,2.85738158,61.6453018,-47.5116005,183315.0,116.8030014,339.6059875
2589,2.0,13.503,14.0,-0.0113,2033.62,2339.72,1970.52,1926.94,7.90569415,2.319999933,39.7200012,58.81,149.666687,-33.5,61.0144005,6.0,3.0,1.36817503,-32.5677986,-42.0940018,78426.39844,114.0299988,828.7589722
2590,2.0,12.001,13.0,-0.017899999,1865.11,2907.32,2645.42,2379.81,5.700877126,2.319999933,38.6300011,434.76,139.666687,-33.5,78.7591019,4.0,3.0,1.93386817,-8.0080404,-32.6110001,181585.0,156.529007,148.2779999
2591,5.0,11.997,13.0,-0.025,1861.41,2845.28,2778.66,2459.81,7.106335202,1.970000029,40.0900002,548.28,137.666687,-34.5,91.6337967,4.0,3.0,2.05235004,226.8730011,-29.5116997,152369.0,170.7599945,3.4040301
2592,2.0,12.001,13.0,-0.0261,1862.85,2875.22,2716.21,2417.67,6.363961031,2.319999933,39.3400002,486.36,138.666687,-33.5,86.5684967,4.0,3.0,2.01386929,122.0979996,-33.6568985,212798.0,136.1130066,316.0859985
2593,2.0,9.996,11.0,-0.0006,1964.45,2317.44,1826.22,1850.62,7.90569415,2.319999933,37.9099998,137.74,150.666687,-34.5,70.8326035,6.0,3.0,1.45397496,-41.2271004,-31.2611008,52508.10156,158.048996,714.3709717
2594,2.0,13.004,12.0,-0.0243,1751.59,2980.11,2634.13,2482.64,5.700877126,2.319999933,38.5400009,404.73,138.666687,-34.5,86.5714035,4.0,3.0,1.960325,145.2559967,-33.5236015,176140.0,157.477005,13.8935003
2595,2.0,12.999,14.0,-0.0047,1842.51,2636.54,2089.36,2073.22,4.949747468,2.319999933,36.4599991,66.9,146.666687,-34.5,87.2098999,6.0,3.0,1.33520246,-33.9175987,-32.8869019,88829.79688,143.701004,143.9570007
2596,2.0,10.998,11.0,-0.0076,1772.37,2971.42,2362.98,2321.43,3.535533906,2.319999933,33.4900017,265.33,142.666687,-34.5,103.3779984,3.0,3.0,1.62716568,-48.6064987,-30.8873997,191979.0,150.6849976,51.0028
2597,2.0,15.004,15.0,-0.0124,1929.59,2395.51,1890.41,1904.91,7.38241153,2.319999933,39.1100006,50.05,149.666687,-34.5,69.0130997,6.0,3.0,1.41652119,-78.4008026,-37.8272018,55900.10156,118.5240021,807.2269897
2598,2.0,15.004,15.0,-0.0115,1826.39,2454.32,1812.63,1889.29,6.964194139,2.319999933,45.6899986,34.25,148.666687,-35.5,80.3086014,6.0,3.0,1.37425125,-3.6609399,-39.9399986,69213.79688,116.8209991,764.8519897
2599,2.0,13.004,12.0,-0.0165,1642.52,3115.85,2490.26,2495.39,4.301162634,2.319999933,36.6399994,263.51,139.666687,-35.5,80.0063019,6.0,3.0,1.889575,46.7794991,-34.8460999,131051.0,152.9810028,7.3170199
2600,2.0,10.997,11.0,-0.0129,1646.5,3148.02,2433.71,2442.07,3.535533906,2.319999933,37.6399994,197.94,140.666687,-35.5,81.1964035,6.0,3.0,1.67269313,30.1343994,-32.5391998,149959.0,146.4869995,95.8544006
2601,2.0,13.0,14.0,0.0014,1711.63,2768.23,2083.64,2107.59,3.535533906,2.319999933,37.3400002,61.76,145.666687,-35.5,72.444397,6.0,3.0,1.36566877,-60.3704987,-30.7402,69443.39844,154.302002,101.1009979
2602,2.0,13.004,12.0,-0.0165,1642.52,3115.85,2490.26,2495.39,4.301162634,2.319999933,36.6399994,263.51,138.666687,-35.5,84.8609009,4.0,3.0,1.960325,-101.875,-33.4255981,103662.0,166.5180054,231.6929932
2603,2.0,10.997,11.0,-0.0138,1652.73,3097.76,2362.25,2368.78,2.915475947,2.319999933,35.6100006,158.32,141.666687,-35.5,87.6608963,6.0,3.0,1.67269313,223.4259949,-32.5854988,149671.0,155.6940002,75.3419037
2604,2.0,15.004,15.0,-0.0115,1826.39,2454.32,1812.63,1889.29,6.964194139,2.319999933,45.6899986,34.25,149.666687,-35.5,77.3850021,5.0,3.0,1.40787375,-88.7730026,-38.8857002,71009.0,128.9309998,895.8499756
2605,1.0,14.298,9.0,-0.0098,1552.16,716.6,381.31,205.59,15.18222645,2.319999933,26.0,398.32,173.666687,-35.5,74.4477997,5.0,1.0,1.36396003,202.1340027,-20.2236996,106480.0,212.2689972,63.3331985
2606,2.0,12.004,12.0,-0.0141,1535.31,3223.45,2347.07,2423.23,2.915475947,2.319999933,39.4500008,130.15,140.666687,-36.5,79.6526031,6.0,3.0,1.65110004,98.7521973,-33.7766991,73249.89844,153.6990051,48.0359001
2607,1.0,14.302,9.0,-0.0189,1664.68,641.41,250.39,143.34,16.4468842,2.319999933,27.6700001,256.98,174.666687,-36.5,71.196701,5.0,1.0,1.36396003,-9999.0,-21.8276005,115024.0,213.4420013,53.0910988
2608,2.0,14.996,15.0,-0.0151,1689.23,2590.56,1806.35,1932.32,5.700877126,2.319999933,49.5900002,30.0,148.666687,-36.5,84.0697021,6.0,3.0,1.39057004,76.3373032,-47.2897987,56092.60156,105.473999,1434.910034
2609,2.0,12.0,12.0,-0.015,1551.38,3059.8,2222.97,2266.63,1.58113883,2.319999933,36.1300011,51.83,142.666687,-36.5,92.4677963,6.0,3.0,1.57051003,4.8353,-33.1344986,71112.5,163.0480042,131.2330017
2610,2.0,12.0,12.0,-0.015,1551.38,3059.8,2222.97,2266.63,1.58113883,2.319999933,36.1300011,51.83,141.666687,-36.5,84.4373016,6.0,3.0,1.65110004,-8.5862999,-33.4496002,71980.70313,163.4579926,145.2369995
2611,1.0,12.004,12.0,-0.0044,1424.15,3267.84,2261.94,2408.76,2.549509757,2.920000076,34.0800018,108.38,140.666687,-37.5,76.8852997,6.0,3.0,1.65110004,232.9400024,-29.6706009,46692.30078,169.3760071,61.778801
2612,2.0,12.003,12.0,-0.0277,1474.08,2952.37,2013.85,2133.3,1.58113883,2.319999933,38.7099991,9.99,144.666687,-37.5,82.5832977,6.0,3.0,1.41066122,26.3824997,-37.4099007,50376.0,154.3350067,534.9810181
2613,2.0,12.0,12.0,-0.018100001,1441.08,3108.49,2148.61,2241.09,0.707106781,2.319999933,35.0699997,30.05,142.666687,-37.5,87.5809021,6.0,3.0,1.42923617,16.4344006,-33.7593994,56796.80078,166.9519958,419.0490112
2614,2.0,12.004,12.0,-0.0103,1430.94,3187.76,2204.64,2322.62,1.58113883,2.319999933,34.9000015,24.37,141.666687,-37.5,79.8186035,6.0,3.0,1.65110004,-15.4218998,-30.4365005,44427.19922,173.147995,169.4440002
2615,1.0,14.302,9.0,-0.0065,1782.24,594.25,122.45,101.93,17.73414785,2.319999933,28.0,121.81,175.666687,-37.5,72.5131989,6.0,3.0,1.36396003,20.0167007,-23.5247993,158598.0,233.8009949,-4.8730602
2616,1.0,12.995,12.01,-0.0186,23.72,1991.17,3811.15,1611.55,69.7316284,1.110000014,35.0,170.8,141.666687,73.50012207,50.0,6.0,3.0,1.24581254,-65.6659012,-36.9410019,53474.19922,125.9049988,9.7410097
2617,1.0,10.996,11.0,0.0623,930.25,3440.2,4699.92,1999.3,83.177521,0.930000007,39.0,902.21,99.66668701,72.50012207,42.0,2.0,3.0,2.23530126,-11.8551998,-26.5536003,216312.0,110.2089996,58.4245987
2618,5.0,15.503,16.0,-0.0062,781.3,3057.29,4357.26,1940.78,86.61697293,0.930000007,42.0,749.99,110.666687,71.50012207,18.0,2.0,2.0,2.19463181,-533.2960205,-42.6189003,165796.0,82.4459991,286.07901
2619,1.0,10.998,11.0,0.0451,1216.07,3760.07,4872.51,2041.93,75.0233297,0.930000007,40.0,1201.02,90.66668701,71.50012207,47.25,1.0,3.0,2.17062902,-78.4167023,-27.6303005,233769.0,82.4597015,58.7233009
2620,1.0,15.497,16.0,0.0061,219.17,2422.69,4070.38,1926.48,75.85842076,1.110000014,35.0099983,90.88,128.666687,71.50012207,53.0,3.0,3.0,1.76142466,16.1613998,-34.7728004,208527.0,81.2600021,269.6489868
2621,1.0,13.002,12.0,-0.0012,103.36,2210.12,3930.83,1817.12,72.68080902,1.110000014,29.0,44.72,134.666687,70.50012207,49.5555992,4.0,3.0,1.67750442,49.5069008,-35.7943001,102506.0,97.1989975,215.7339935
2622,1.0,10.0,13.0,0.050000001,1487.36,4001.98,4563.45,2125.94,67.90066274,0.930000007,44.0,1482.15,82.66668701,70.50012207,49.4110985,1.0,3.0,1.77743006,47.7901993,-29.4430008,207687.0,79.9011002,7.1280599
2623,1.0,10.005,12.99,0.0111,1325.37,3819.44,4796.94,2012.84,73.63762625,0.930000007,40.0,1306.95,88.66668701,70.50012207,49.0,2.0,3.0,2.07548451,-36.3349991,-31.6427994,219865.0,75.7167969,53.9132004
2624,4.0,7.998,9.0,0.0141,1574.79,4051.82,4311.62,2282.28,60.12071191,0.930000007,35.1599998,1680.92,71.66668701,71.50012207,56.3209991,2.0,3.0,1.78045309,24.1625996,-29.3840008,204101.0,86.3998032,15.5012999
2625,1.0,12.998,13.0,0.0416,1534.47,3986.96,4499.82,2155.19,66.30610832,0.930000007,39.9900017,1532.76,80.66668701,70.50012207,46.5926018,1.0,3.0,1.77377689,4.44277,-30.7682991,210579.0,93.1809998,60.9546013
2626,1.0,10.49,11.01,0.0405,1417.27,3962.84,4661.61,2074.85,70.33135858,0.930000007,44.0,1406.59,85.66668701,70.50012207,54.7831993,2.0,3.0,2.03529906,86.153801,-30.0475006,187528.0,76.5571976,98.123497
2627,4.0,12.998,13.0,0.042300001,1592.25,3961.54,4214.15,2303.35,57.29310604,0.930000007,33.8199997,1636.54,67.66668701,70.50012207,67.0370026,2.0,3.0,1.72713995,-62.7128983,-27.4001007,187678.0,87.9794998,13.9827995
2628,5.0,15.002,15.0,0.0184,1048.22,3192.17,4287.66,1808.39,86.40891158,0.930000007,44.5,948.83,105.666687,69.50012207,20.0,1.0,3.0,2.2397151,-322.3139954,-51.9695015,248300.0,61.9252014,526.2189941
2629,5.0,10.005,10.5,0.027000001,1121.3,3490.12,4590.06,1904.4,81.3049814,0.930000007,40.0,1091.71,98.66668701,69.50012207,38.0,1.0,1.0,2.16088367,56.3745995,-48.1632996,248517.0,8.6485596,727.6790161
2630,4.0,8.004,9.0,0.037300002,1631.78,3965.09,4348.0,2230.43,62.42195127,0.930000007,36.0,1659.6,75.66668701,70.50012207,49.6666985,2.0,3.0,1.84757996,100.3809967,-24.8691006,207851.0,104.2450027,46.3017006
2631,2.0,7.998,9.0,0.0209,1689.47,3944.94,4208.17,2313.3,58.70689908,1.110000014,36.0699997,1786.13,69.66668701,69.50012207,60.1901016,2.0,3.0,1.64514148,-44.4981995,-33.3521004,161717.0,89.1631012,19.4881992
2632,1.0,14.996,16.0,0.0221,1505.75,3924.87,4612.65,2027.89,69.7603039,0.930000007,45.0099983,1490.56,85.66668701,69.50012207,53.3055992,2.0,3.0,1.99491429,-242.5090027,-30.9932995,181518.0,70.8057022,24.5268002
2633,2.0,13.996,13.0,0.021299999,1795.53,3852.76,4159.87,2298.49,58.75797818,1.110000014,37.0600014,1844.03,70.66668701,69.50012207,60.1225014,2.0,3.0,1.65008068,-40.4944992,-31.5848007,168297.0,86.7309036,32.8695984
2634,2.0,9.997,10.5,0.024900001,1698.07,3896.54,4156.05,2328.29,57.27564928,1.110000014,36.6599998,1746.9,68.66668701,70.50012207,68.3826981,2.0,3.0,1.72713995,-69.0530014,-28.1732006,206882.0,89.1845016,16.5072994
2635,1.0,11.003,11.0,0.0506,1575.15,3893.61,4508.7,2085.95,67.308989,0.930000007,40.0,1565.57,82.66668701,69.50012207,48.8740997,1.0,3.0,1.77566814,21.3125,-26.6522007,198145.0,96.4153976,66.3284988
2636,1.0,11.003,11.0,0.0462,1551.91,3903.1,4543.0,2065.85,68.12121549,0.930000007,44.0,1540.48,83.66668701,69.50012207,52.1565018,1.0,3.0,1.7093178,57.8092995,-27.8185005,196805.0,101.2129974,36.6170006
2637,1.0,10.997,13.0,0.049600001,1598.5,3885.06,4474.78,2106.75,66.50187967,0.930000007,40.0,1590.73,81.66668701,69.50012207,48.040699,1.0,3.0,1.80152977,5.7553301,-26.3377991,207612.0,94.4508972,52.0009995
2638,2.0,8.998,10.0,0.031300001,1765.85,3851.4,4218.89,2262.26,60.2536306,1.110000014,35.5,1793.31,74.66668701,69.50012207,53.0690002,2.0,3.0,1.87533247,55.7644005,-28.2989998,183967.0,101.0970001,45.1890984
2639,1.0,14.996,16.0,0.0361,1528.77,3913.52,4577.65,2046.49,68.93837828,0.930000007,44.0,1515.48,84.66668701,69.50012207,53.5880013,1.0,3.0,1.78239989,61.7644005,-29.6124001,193419.0,99.4457016,1.41391
2640,1.0,12.995,12.01,-0.0186,23.72,1991.17,3811.15,1611.55,69.7316284,1.110000014,35.0,170.8,138.666687,69.50012207,75.0,6.0,3.0,1.66411316,12.6592999,-36.3510017,64068.80078,71.9786987,579.8729858
2641,1.0,9.995,11.0,-0.0252,1175.88,1635.63,4435.51,980.84,64.71862174,1.110000014,37.0,133.93,178.666687,68.50012207,59.5,6.0,3.0,0.696302,-19.6002007,-38.5593987,72336.60156,76.5183029,757.6279907
2642,2.0,13.004,13.0,0.0261,1829.56,3742.84,4213.63,2216.61,61.14327436,1.110000014,40.0,1828.47,75.66668701,68.50012207,52.325901,2.0,3.0,1.87797749,133.5440063,-25.6368008,145367.0,93.5371017,59.9715996
2643,1.0,12.001,12.5,-0.0026,551.47,2468.33,3806.57,1871.01,75.85842076,0.930000007,45.0,254.03,124.666687,68.50012207,62.0,2.0,3.0,2.62964082,-22.2789001,-38.6380997,151184.0,9.7771902,87.8464966
2644,2.0,13.996,13.0,0.021299999,1795.53,3852.76,4159.87,2298.49,58.75797818,1.110000014,38.4700012,1844.03,71.66668701,68.50012207,60.1166,2.0,3.0,1.64015067,-31.7346001,-32.842701,143044.0,66.7798996,42.8638
2645,1.0,12.0,12.0,-0.0154,639.46,1489.76,3898.17,1142.94,63.9413794,1.110000014,37.0,593.5,158.666687,68.50012207,46.0,6.0,3.0,1.02179873,6.7845998,-32.8040009,86233.20313,120.310997,61.0345001
2646,4.0,11.003,11.0,0.036899999,1642.69,3795.57,4491.93,2023.79,67.54628043,0.930000007,40.0,1627.32,83.66668701,68.50012207,51.478199,1.0,3.0,1.81022811,46.6745987,-31.9230995,197883.0,91.5755005,45.6988983
2647,4.0,10.003,13.0,0.046,1735.44,3760.94,4349.33,2115.06,64.30007776,0.930000007,40.0,1727.41,79.66668701,68.50012207,52.8465004,2.0,3.0,1.93080366,-248.7570038,-27.2929993,214433.0,104.4670029,4.7857699
2648,2.0,8.998,10.0,0.0273,1883.19,3740.29,4117.12,2283.22,58.84301148,1.110000014,38.0,1904.56,72.66668701,68.50012207,59.1376991,2.0,3.0,1.65345752,-10.4919996,-30.4719009,140674.0,66.9760971,37.0471992
2649,1.0,12.997,12.0,0.0102,216.59,2040.12,3598.94,1632.12,69.98928489,1.110000014,35.0,6.93,134.666687,67.50012207,67.2129974,3.0,3.0,2.04800653,-25.8393002,-34.7935982,67297.0,59.3286018,413.1149902
2650,1.0,13.0,12.0,0.0023,134.48,2057.29,3705.48,1665.82,70.44501402,1.110000014,35.0,5.29,135.666687,68.50012207,70.4213028,3.0,3.0,1.86308253,14.2818003,-34.7608986,73586.60156,73.0794983,291.3569946
2651,4.0,16.003,15.0,0.0054,1668.39,3727.28,4559.38,1918.21,69.48740893,0.930000007,46.0,1605.06,86.66668701,67.50012207,35.3224983,2.0,3.0,1.89266455,-48.1910019,-37.7909012,121565.0,133.6130066,20.8703995
2652,2.0,10.003,10.0,0.025800001,1805.93,3745.79,4246.84,2190.36,61.9233397,1.110000014,40.0,1803.15,76.66668701,67.50012207,52.9681015,2.0,3.0,1.90169752,70.6557999,-23.4824009,114892.0,101.836998,21.6355991
2653,4.0,10.003,13.0,0.036499999,1758.86,3754.85,4314.71,2139.55,63.50196847,0.930000007,40.0099983,1752.61,77.66668701,67.50012207,53.9933014,2.0,3.0,1.93342745,16.6051998,-23.6529999,135808.0,110.086998,0.0500209
2654,2.0,9.999,10.5,0.025800001,1944.9,3629.68,4114.25,2219.64,59.73692326,1.110000014,41.0,1942.22,74.66668701,67.50012207,53.3857002,2.0,3.0,1.87669313,21.2565002,-25.9466,91230.60156,83.7982025,42.9728012
2655,2.0,15.004,16.0,0.036699999,1983.73,3628.99,4046.67,2278.33,58.19364226,1.110000014,44.0,1992.89,71.66668701,67.50012207,58.4028015,2.0,3.0,1.65459251,-138.3009949,-35.3925018,94247.70313,82.2735977,27.9186993
2656,2.0,13.004,13.0,0.0261,1829.56,3742.84,4213.63,2216.61,61.14327436,1.110000014,40.0,1828.47,75.66668701,67.50012207,52.9600983,2.0,3.0,1.87669313,75.1306992,-24.1532001,103778.0,97.248497,37.3305016
2657,2.0,10.002,10.0,0.033399999,1827.74,3651.14,4292.27,2082.17,63.70635761,1.110000014,41.0099983,1816.28,79.66668701,67.50012207,54.5662003,2.0,3.0,1.98637104,16.0946007,-25.1382999,190423.0,93.1512985,10.6486998
2658,2.0,15.005,15.0,0.0392,2019.6,3632.82,3981.41,2330.83,56.67892024,1.110000014,41.2999992,2043.63,70.66668701,67.50012207,58.969799,2.0,3.0,1.63037252,-111.3199997,-37.1651001,94351.39844,98.5874023,50.5068016
2659,5.0,14.999,16.0,-0.0174,1643.17,3656.16,4463.06,1798.56,70.65762521,0.930000007,46.0,1478.34,87.66668701,66.50012207,28.4568005,2.0,3.0,2.04220152,-97.6350021,-40.6314011,96569.70313,101.5090027,8.7210903
2660,4.0,16.003,15.0,0.0076,1716.29,3622.85,4487.97,1856.25,68.95288246,0.930000007,44.0,1557.83,86.66668701,66.50012207,36.9073982,2.0,3.0,1.93386483,-71.6507034,-42.4483986,102076.0,100.1989975,31.0261002
2661,2.0,14.998,15.0,0.0167,1753.95,3607.83,4476.73,1886.68,68.10653419,1.110000014,42.0,1597.48,85.66668701,66.50012207,46.2778015,2.0,3.0,1.904212,129.5820007,-38.7421989,129857.0,83.569397,96.335701
2662,2.0,10.996,11.0,0.022500001,1874.36,3639.19,4219.61,2135.42,62.10072463,1.110000014,39.0,1866.49,77.66668701,66.50012207,53.8502007,2.0,3.0,1.93141747,11.1999998,-23.4433994,96315.70313,98.1081009,33.8917007
2663,2.0,15.004,16.0,0.0198,2062.0,3517.45,4013.24,2227.65,58.33095233,1.110000014,42.0,2058.06,73.66668701,66.50012207,56.175499,2.0,3.0,1.74705923,14.5760002,-30.9242992,89114.70313,81.5462036,37.577301
2664,2.0,10.002,10.0,0.0138,1922.0,3541.41,4237.04,2051.92,63.122896,1.110000014,41.0,1844.13,79.66668701,66.50012207,54.3616982,2.0,3.0,1.92481565,-4.5567498,-26.0235996,159078.0,94.6969986,49.6050987
2665,2.0,13.003,13.0,0.013,1899.02,3549.59,4276.0,2024.37,63.9413794,1.110000014,41.0,1802.11,80.66668701,66.50012207,53.1450996,2.0,3.0,1.91685498,4.13309,-27.7959003,192748.0,97.8823013,47.7108002
2666,1.0,12.997,12.0,0.0001,286.71,1992.35,3488.38,1580.81,69.09775684,1.110000014,37.0,111.23,134.666687,66.50012207,69.3981018,3.0,3.0,2.15238857,-51.347599,-37.5942993,79286.70313,44.9771996,613.8649902
2667,1.0,13.001,12.0,-0.0003,387.7,2115.84,3509.55,1659.5,70.51595564,1.110000014,37.0,158.91,131.666687,66.50012207,75.0,3.0,3.0,2.21998382,-15.0443001,-37.1242981,195692.0,32.8194008,588.4920044
2668,5.0,15.998,17.0,0.022700001,1114.82,2988.67,3900.99,1549.87,82.17359673,0.930000007,48.0099983,778.25,111.666687,66.50012207,17.4629993,1.0,3.0,3.100389,-71.0714035,-36.3240013,222658.0,64.5339966,470.8099976
2669,5.0,15.998,17.0,0.0262,1082.13,2944.29,3872.41,1559.31,81.51380251,0.930000007,48.75,771.05,112.666687,66.50012207,18.7963009,1.0,3.0,3.11905313,186.1399994,-36.5764999,222051.0,64.1315002,411.9630127
2670,5.0,15.004,15.0,0.0188,1017.84,2855.53,3817.72,1583.34,80.21533519,0.930000007,49.5,709.81,114.666687,66.50012207,20.8332996,1.0,3.0,3.0712173,41.2756996,-38.5684013,227154.0,76.6837006,332.4200134
2671,2.0,9.999,10.5,0.025800001,1944.9,3629.68,4114.25,2219.64,59.73692326,1.110000014,41.0,1942.22,74.66668701,66.50012207,54.1147995,2.0,3.0,1.80759764,19.4881992,-28.1532001,89085.29688,90.1184998,44.6845016
2672,2.0,10.996,11.0,0.0066,1991.6,3524.02,4122.87,2138.37,60.70008237,1.110000014,40.0,1972.02,76.66668701,66.50012207,52.9891014,2.0,3.0,1.90973747,-169.375,-24.1695004,78175.20313,89.2845993,54.0178986
2673,2.0,10.002,10.0,0.0125,1945.1,3534.42,4198.51,2080.13,62.30971032,1.110000014,39.5,1886.48,78.66668701,66.50012207,54.3758011,2.0,3.0,1.95116818,-8.7293501,-24.1233997,109535.0,117.3980026,21.4733009
2674,2.0,15.004,16.0,0.027899999,2085.33,3517.69,3977.81,2257.06,57.55432217,1.110000014,43.0,2083.36,72.66668701,66.50012207,57.7714005,2.0,3.0,1.71512198,-0.472032,-33.8945999,85166.20313,75.1611023,14.7910995
2675,2.0,16.996,17.0,0.0305,2145.11,3529.13,3810.05,2411.84,53.78196724,1.110000014,42.7999992,2099.59,67.66668701,66.50012207,66.2963028,2.0,3.0,1.70944691,21.5597992,-37.8269005,136159.0,113.9459991,32.200901
2676,2.0,16.001,15.0,0.0276,2136.56,3525.66,3875.18,2348.58,55.26753116,1.110000014,41.9399986,2143.23,69.66668701,65.50012207,62.857399,2.0,3.0,1.75855958,19.4386005,-34.7677002,88890.79688,96.2546005,25.3740997
2677,1.0,13.005,11.99,-0.0032,212.03,1912.22,3480.28,1528.67,68.20923691,1.110000014,37.0,74.6,136.666687,66.50012207,74.1018982,3.0,3.0,1.96382082,-73.0557022,-37.4241982,55747.60156,48.4435005,540.5969849
2678,5.0,15.998,17.0,0.022700001,1114.82,2988.67,3900.99,1549.87,82.17359673,0.930000007,48.0099983,778.25,111.666687,65.50012207,18.4074001,1.0,3.0,3.16708946,-168.3300018,-37.3806,238133.0,56.7935982,579.8619995
2679,1.0,14.996,14.0,0.0195,689.03,2458.44,3616.9,1727.79,74.75627064,0.930000007,44.0,349.79,123.666687,65.50012207,50.1666985,2.0,3.0,3.34214354,-112.9779968,-27.8565006,240754.0,53.3816986,138.1380005
2680,2.0,11.998,13.0,0.0049,2040.81,3418.09,4103.13,2079.87,60.91387363,1.110000014,40.0,1902.3,77.66668701,65.50012207,54.027401,2.0,3.0,1.90429628,-98.1119995,-26.0596008,115001.0,97.9774017,21.4039001
2681,2.0,10.996,11.0,0.0066,1991.6,3524.02,4122.87,2138.37,60.70008237,1.110000014,40.0,1972.02,75.66668701,66.50012207,53.1638985,2.0,3.0,1.872522,12.7024002,-25.8696003,87523.70313,99.5115967,54.8751984
2682,2.0,9.999,10.5,0.0068,2014.99,3520.62,4085.79,2168.34,59.90409001,1.110000014,39.0,2007.6,75.66668701,65.50012207,54.4824982,2.0,3.0,1.85808122,-33.4721985,-28.9624004,112275.0,74.8660965,95.3097
2683,2.0,11.998,13.0,-0.0008,2133.68,3407.19,3986.0,2168.33,58.50213671,1.110000014,40.5,2019.38,74.66668701,65.50012207,55.8469009,2.0,3.0,1.80911374,-3.7947099,-30.3551998,119703.0,78.7142029,86.6623993
2684,2.0,15.005,15.0,0.0308,2120.96,3521.79,3908.76,2317.56,56.02231698,1.110000014,41.8699989,2134.04,70.66668701,65.50012207,60.4639015,2.0,3.0,1.76527941,47.2507019,-33.5848999,89469.0,87.7640991,78.2269974
2685,2.0,13.998,13.0,0.0051,2157.11,3406.14,3948.04,2199.12,57.71048432,1.110000014,41.0,2055.73,72.66668701,65.50012207,58.5133018,2.0,3.0,1.75109744,0.640214,-32.0046997,100218.0,77.5130997,17.1711006
2686,2.0,9.999,10.5,0.0116,2038.46,3518.43,4049.24,2198.83,59.11429607,1.110000014,41.0,2032.81,73.66668701,65.50012207,57.8454018,2.0,3.0,1.77345252,12.3058004,-31.2656994,114420.0,81.9150009,43.0159988
2687,2.0,16.004,16.0,0.041099999,2154.12,3474.17,3747.78,2460.7,52.33067934,1.110000014,46.7999992,2056.22,65.66668701,65.50012207,65.4019012,2.0,3.0,1.98219001,-122.1500015,-35.2809982,160495.0,65.4375,26.5893002
2688,1.0,12.995,12.0,-0.0043,309.79,1906.75,3372.89,1507.65,67.75322871,1.110000014,37.0,185.83,135.666687,65.50012207,73.8102036,3.0,3.0,2.17611265,-43.5112991,-42.5004997,81461.70313,22.1453991,705.8189697
